,cos_sim_src_dst,l2_dist_src_dst,dot_src_dst,abs_diff_mean,abs_diff_max,popularity_src,popularity_dst,max_cos_srcnbr_dst,mean_cos_srcnbr_dst,mean_topk_cos_srcnbr_dst,num_src_neighbors,max_cos_dstnbr_src,mean_cos_dstnbr_src,mean_topk_cos_dstnbr_src,num_dst_neighbors,shared_neighbors,jaccard_neighbors,adamic_adar,preferential_attachment,src,dst,label
18,0.9224474368085639,0.39383388170139977,0.9224474368085639,0.05663791572484744,0.17346473209519617,3.2109,4.09,0.9133142534241345,0.9133142534241345,0.9133142534241345,1,0.0,0.0,0.0,0,0,0.0,0.0,3,5e853156-c634-4e83-b686-e25567db4a11,44c7597e-bc59-4eb6-aaf1-af52ce2cff9e,1
19,0.7663881846428999,0.6835375854417631,0.7663881846428999,0.10009121804962652,0.23528623009778987,3.3641,2.827,0.9939021761233192,0.8602081616132392,0.8602081616132393,3,0.7859167250201858,0.7859167250201858,0.7859167250201858,1,0,0.0,0.0,12,1c68a6a8-3dc4-4457-a72f-f88fd716a89a,f2351a3e-9adc-417c-a4cc-dc00a45f3278,1
20,0.7898578720422622,0.6482933409425434,0.7898578720422622,0.0906420858574406,0.30278437876530495,3.8329,3.5241,0.8143869616162309,0.636404585633193,0.7518742780573419,5,0.9999999999982314,0.8176696295379682,0.8940585261915865,5,0,0.0,0.0,36,c02b5594-06d9-40e8-8689-abc6e1dbe4fd,575f99fa-81a8-48ee-b27d-92ca62c32b2e,1
21,0.8801577358790253,0.4895758656620109,0.8801577358790253,0.06476040483863595,0.20380434249372242,5.4925,2.4645,0.8717763331228031,0.7836764810134464,0.8441550290336516,5,0.9999999999982351,0.9432143101045113,0.9432143101045113,3,0,0.0,0.0,15,5610302e-bfd9-421c-80e2-03d790a0f5e5,3b0ec9d6-d79c-4a56-95fe-f57de984f717,1
22,0.4831862833563056,1.016674693933942,0.4831862833563056,0.14969918626881795,0.37289155489870723,1.7437,1.2447,0.6144997829716404,0.6077816638877034,0.6077816638877034,2,0.999999999998934,0.999999999998934,0.999999999998934,1,0,0.0,0.0,9,2d4cc782-cdc5-489c-86d2-e9ce2909f0c6,95d13555-dfa6-4d3c-b16d-480e5290aac3,1
23,0.5812790238253609,0.9151185455148895,0.5812790238253609,0.1276933476567199,0.3679569769952543,4.791,,0.9402411243317979,0.8228541137143832,0.8472070780231844,4,0.8104692367033605,0.6551363258065087,0.7749437445670141,6,0,0.0,0.0,36,1aa0b438-8f2f-4579-ab1a-362015fc5d4b,de52a363-33b2-4e45-8d93-4c5b29173131,1
24,0.8959194042426168,0.4562468537003908,0.8959194042426168,0.06450775963873547,0.1838576471065102,3.6304,4.1555,0.9999999999982552,0.9999999999982552,0.9999999999982552,1,0.0,0.0,0.0,0,0,0.0,0.0,4,8b8f2640-7d8a-4d51-8b07-dbafdc2f2c71,273b6c18-bd1e-4bcd-9dc1-639082bffa3c,1
25,0.9735112921918154,0.23016823328164912,0.9735112921918154,0.03082445551774457,0.10256094287481474,,1.0585,0.0,0.0,0.0,0,0.9999999999976263,0.9999999999976263,0.9999999999976263,1,1,0.2,0.0,9,3dc10a4f-f9f3-41ca-ba8c-21f529bb3a5b,d3494d18-cbe0-40c8-9e6e-516449850231,1
26,0.9528451614893366,0.30709880660266137,0.9528451614893366,0.04352579544152772,0.12228290170391204,,2.9002,0.9999999999983441,0.8511321297894799,0.8511321297894799,2,0.9778385343159516,0.9640032047270171,0.9640032047270171,2,0,0.0,0.0,6,fc85381f-3744-494d-99bb-c46b9877d2b8,2d801c9c-4897-4384-9881-6e23ada0ec97,1
27,0.7216949206879578,0.7460631063265294,0.7216949206879578,0.10340064622421966,0.33977283565631683,3.0411,2.9757,0.0,0.0,0.0,0,0.938691848543392,0.938691848543392,0.938691848543392,1,1,0.25,0.0,6,57f366eb-8a11-4f4b-b131-970a83bff18e,880ae74b-60fd-4d72-b3b5-e2d9b2ed53da,1
28,0.7802579110433228,0.6629360285195404,0.7802579110433228,0.09507484136426736,0.21909277563637283,3.6805,3.3042,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,1,5f1cf793-d4e0-40ff-abf3-883ebcb705f7,8fedad0b-c71f-44f2-ac77-95fbdf1ba8c3,0
29,0.7915806587141799,0.6456304535620263,0.7915806587141799,0.09262958414928885,0.22386836369466473,5.4095,6.2186,0.9082023821528736,0.9082023821528736,0.9082023821528736,1,0.0,0.0,0.0,0,0,0.0,0.0,2,254001b2-3bba-4bed-bcdf-965e29454936,2ff49515-1701-4bac-a53a-04345893f3f3,1
30,0.7511965086043186,0.7054126329950915,0.7511965086043186,0.10346230311461764,0.278560598809591,3.221,3.2802,0.0,0.0,0.0,0,0.7760114842235278,0.7593417602097952,0.7593417602097952,2,0,0.0,0.0,9,76177cec-7d4c-4911-91f2-2d0c098a6f41,33fd76ca-0472-4853-bdff-f505f2e2208c,1
31,0.5472793978538335,0.9515467430929413,0.5472793978538335,0.13879338617943646,0.40035506565818824,4.4535,2.325,0.5924739530301633,0.5892926584210023,0.5892926584210023,2,0.9299893460044247,0.9299893460044247,0.9299893460044247,1,0,0.0,0.0,6,ed526a9c-f88d-4e52-9518-6a5ce9a46e61,b3ddad0c-e89b-4fbb-88a6-53e345d252c5,1
