ts,input_count,output_count,reduction_pct,threshold,elapsed_ms
1765393608,3,3,0.00,0.650,0
1765393608,2,1,50.00,0.650,1
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,15,3,80.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,17,10,41.18,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,10,4,60.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,5,1,80.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,10,4,60.00,0.650,0
1765393608,4,2,50.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,6,3,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,2,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,8,4,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,3,40.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,1,80.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,8,5,37.50,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,6,3,50.00,0.650,0
1765393608,5,1,80.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,2,50.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,6,5,16.67,0.650,0
1765393608,11,6,45.45,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,1,80.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,2,60.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,11,4,63.64,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,4,2,50.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,5,2,60.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,169,17,89.94,0.650,2
1765393608,2,2,0.00,0.650,0
1765393608,7,2,71.43,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,8,2,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,23,6,73.91,0.650,1
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,20,5,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,6,2,66.67,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,32,2,93.75,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,27,6,77.78,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,2,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,2,60.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,12,4,66.67,0.650,0
1765393608,6,2,66.67,0.650,0
1765393608,4,3,25.00,0.650,1
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,10,4,60.00,0.650,0
1765393608,6,4,33.33,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,9,5,44.44,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,5,3,40.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,22,2,90.91,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,7,1,85.71,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,7,1,85.71,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,6,2,66.67,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,16,5,68.75,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,9,1,88.89,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,7,2,71.43,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,6,3,50.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,51,3,94.12,0.650,0
1765393608,8,1,87.50,0.650,1
1765393608,14,1,92.86,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,11,1,90.91,0.650,0
1765393608,20,1,95.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,18,2,88.89,0.650,0
1765393608,11,1,90.91,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,40,4,90.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,18,3,83.33,0.650,0
1765393608,11,1,90.91,0.650,0
1765393608,7,1,85.71,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,8,1,87.50,0.650,0
1765393608,8,1,87.50,0.650,0
1765393608,37,3,91.89,0.650,0
1765393608,4,2,50.00,0.650,0
1765393608,13,1,92.31,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,5,1,80.00,0.650,0
1765393608,54,2,96.30,0.650,1
1765393608,20,2,90.00,0.650,0
1765393608,18,1,94.44,0.650,0
1765393608,56,1,98.21,0.650,1
1765393608,82,7,91.46,0.650,0
1765393608,7,1,85.71,0.650,0
1765393608,43,1,97.67,0.650,0
1765393608,8,1,87.50,0.650,0
1765393608,12,1,91.67,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,7,1,85.71,0.650,0
1765393608,8,1,87.50,0.650,0
1765393608,8,1,87.50,0.650,0
1765393608,32,3,90.62,0.650,0
1765393608,10,1,90.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,31,2,93.55,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,12,1,91.67,0.650,0
1765393608,43,1,97.67,0.650,0
1765393608,7,1,85.71,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,7,1,85.71,0.650,0
1765393608,4,2,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,13,1,92.31,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,2,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,11,1,90.91,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,14,6,57.14,0.650,0
1765393608,5,2,60.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,59,6,89.83,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,8,4,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,3,25.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,6,1,83.33,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,2,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,2,50.00,0.650,0
1765393608,6,2,66.67,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,4,2,50.00,0.650,0
1765393608,6,1,83.33,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,6,1,83.33,0.650,0
1765393608,34,1,97.06,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,2,60.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,9,2,77.78,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,7,3,57.14,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,5,2,60.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,1,80.00,0.650,0
1765393608,5,3,40.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,4,3,25.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,5,1,80.00,0.650,0
1765393608,4,3,25.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,7,2,71.43,0.650,0
1765393608,3,3,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,3,1,66.67,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,22,1,95.45,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,3,25.00,0.650,0
1765393608,14,2,85.71,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,8,1,87.50,0.650,0
1765393608,42,1,97.62,0.650,1
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,8,2,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,147,2,98.64,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,6,2,66.67,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,1
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,3,25.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,8,1,87.50,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,13,8,38.46,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,4,4,0.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,3,0.00,0.650,0
1765393608,6,3,50.00,0.650,0
1765393608,3,3,0.00,0.650,0
1765393608,8,1,87.50,0.650,1
1765393608,5,2,60.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,8,1,87.50,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,7,5,28.57,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,7,6,14.29,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,1,80.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,2,2,0.00,0.650,1
1765393608,3,2,33.33,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,2,60.00,0.650,0
1765393608,4,4,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,2,60.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,2,60.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,1
1765393608,1,1,0.00,0.650,0
1765393608,8,4,50.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,5,2,60.00,0.650,0
1765393608,13,2,84.62,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,9,3,66.67,0.650,0
1765393608,3,3,0.00,0.650,0
1765393608,3,3,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,3,25.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,8,1,87.50,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,2,60.00,0.650,0
1765393608,9,5,44.44,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,4,20.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,2,2,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,1,80.00,0.650,1
1765393608,1,1,0.00,0.650,0
1765393608,3,2,33.33,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,5,4,20.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,10,6,40.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,5,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,5,2,60.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,4,20.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,8,6,25.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,4,0.00,0.650,0
1765393608,3,3,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,7,5,28.57,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,6,2,66.67,0.650,0
1765393608,4,1,75.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,1,1,0.00,0.650,0
1765393608,5,2,60.00,0.650,0
1765393608,2,1,50.00,0.650,0
1765393608,1,1,0.00,0.650,0
